lp,src,mt,ref,score,raw_score,annotators
gu-en,એટલે સુધી કે એક બાજુ તેઓ સંચાલકની જેમ વાત કરતા તો બીજી બાજુ બાળકો સાથે વાત કરવા દરમિયાન તેઓ બાળકોના મિત્રની જેમ જોવા મળ્યા.,"So long as they talked like administrators on the one hand, they were seen as children's friends while talking to children on the other.","So much so, that on one hand he was seen talking like a manager, while on the other hand, he was seen talking to children as if he was their friends.",-0.263072200187776,42.0,1
gu-en,બાળકને હોસ્પિટલમાં દાખલ કરવામાં આવ્યો,The child was taken to hospital.,The boy was admitted to the hospital.,0.945334316170633,65.0,1
gu-en,થોડાક દિવસો પહેલા તેનું પોસ્ટર રિલીઝ થયું હતું.,It was released a few days ago.,The film’s poster was released a few days ago.,-0.0529145451689221,46.0,1
gu-en,(Educational Qualifications): કોઈપણ માન્યતા પ્રાપ્ત બોર્ડમાંથી 10મુ પાસ.,Educational Qualifications - 10th pass from any recognized board.,10th pass recognized from any board.,-0.841005751489624,31.0,1
gu-en,"ત્યારબાદ આ ગુલ્લાને હાથથી થેપી-થેપીને પરાઠો તૈયાર કરો, જેથી લેયર જળવાઇ રહે.","Then prepare the parchment by hand, so that the layer is preserved.",Then press this ball and roll it into a paratha so that the layer stays intact.,0.945334316170633,65.0,1
gu-en,મોરલની રહેતી 19 વર્ષીઉઅ જીનત બાનો હક એક શાળામાં ટીચર છે.,"The 19-year-old, who lives in Moral, is a teacher at a school.","Zeenat Banu, the 19-year old living in Marol, is a school teacher.",-0.210532786433062,43.0,1
gu-en,ત્યારપછી તેને અંબાલા કેન્ટ ટ્રાન્સફર કરવામાં આવ્યો હતો.,He was then transported to Ambala Cent.,Then he was transferred to Ambala Cantt.,-0.578308682716057,36.0,1
gu-en,"કંપનીએ કહ્યુ છે કે ભારતમાં ખોટી માહિતી, ફેક ન્યૂઝને રોકવા માટે તેઓ ફોરવર્ડ મેસેજ કરવાની લિમિટ પાંચ યૂઝર્સ સુધી કરવા જઈ રહ્યા છે.","The company has stated that in order to prevent false information, Fake News in India, they are going to make a forward message limited to five users.","The company has said that in order to prevent falsified and fake news in India, they are going to restrict the forwarding of messages to five users.",0.472479592378212,56.0,1
gu-en,'ટાઇમ્સ ઑફ ઇન્ડિયા'ના અહેવાલ અનુસાર અમેરિકાએ ઑઇલ સપ્લાય કરતા દેશ ઈરાન પર અનેક પ્રકારના પ્રતિબંધો મુક્યા હોવાથી ઈરાન પાસેથી ક્રુડ ઑઇલ ન ખરીદવાની ધમકી પણ અન્ય દેશોને આપી છે.,"According to the ""Times of India"" report, the United States has put a number of sanctions on Iran because of the threat of other countries not buying crude oil from Iran.","According to a report of the Times of India, by imposing several restrictions on the oil supplying country, Iran, the United States has also threatened many countries not to buy crude oil from Iran.",1.15549197118948,69.0,2
gu-en,બીજી બાજુ આની શરૂઆત 12 સપ્ટેમ્બરથી થઈ ચુકી છે.,"On the other hand, this has started since 12 September.","Whereas, it started from September 12.",0.787716074906493,62.0,1
gu-en,સટોડિયાઓએ અમેરિકાના પ્રેસિડન્ટ ડોનાલ્ડ ટ્રમ્પ અને નોર્થ કોરિયાના સરમુખત્યાર કિમ જોંગ ઉનને પુરસ્કાર મળવા પર દાવ લગાવ્યો છે.,Sophomore U.S. Vice President Donald Trump and North Korean surrogate Kim Jong Un have danced on the prize.,Punters stake that this prize will be awarded to America's President Donald Trump and North Korean dictator Kim Jong Un.,0.997873729925347,66.0,1
gu-en,દરેક વખતે લેવડ-દેવડ માટે ગ્રાહકે આ વિકલ્પનો ઉપયોગ કરવો પડશે.,Each time a customer has to use this option for a guide.,"Every time while making a transaction, the customer will have to use this option.",-0.420690441451916,39.0,1
gu-en,અને સૌ પ્રથમ હાઇડ્રોલીકની મદદથી ફાયરના જવાનોએ પાંચમા અને ચોથા માળે ફસાયેલા લોકોને બહાર કાઢયા હતા.,"And first, with the help of hydrolysis, the fiery fighters kicked out people on the fifth and fourth floor.","Firstly, with the help of the hydraulic lift, fire fighters rescued the people who were trapped on the fourth and fifth floors.",0.840255488661206,63.0,1
gu-en,કંપનીએ આગળ કહ્યુ કે જેવો જ પાંચ વાર વીડિયો અને ફોટોઝ શેયર કરવામાં આવશે ત્યારબાદ અમે ફોરવર્ડ ઓપ્શનને હટાવી દઈશુ.,The company further stated that the video and photos would be shared five times as soon as we removed the forward option.,"The company further stated that if videos and photos were shared five times, then the forwarding option would then be removed",0.892794902415921,64.0,2
gu-en,"મસ્જિદમાં નમાજ ઈસ્લામનુ અભિન્ન અંગ છે કે નહી, સુપ્રીમ કોર્ટનો આજે નિર્ણય","Whether the prayer in the mosque is an integral part of Ismail, the decision of the Supreme Court is made today.","Is Namaz in the mosque an integral part of Islam or not, Supreme Court to decide today",0.577558419887639,58.0,1
gu-en,નવી શરત મુજબની જમીનો હોવાથી જમીન જપ્ત કરી લેવા બ્લેક મેઇલ કરવામાં આવી રહ્યા છે.,Black mail is being made to settle the land because of the new condition.,They are being blackmailed to seize the land as per the new conditions.,-1.20878164777262,24.0,1
gu-en,ગળા સુધી પાણીમાં ફસાઈ ગયો હતો છોકરો,The boy was caught in the water until the throat.,The boy was trapped in the water up to his throat.,-0.263072200187776,42.0,1
gu-en,"નિરીક્ષણ દરમિયાન સાફ-સફાઈ, વિદ્યાલયમાં આપવામાં આવી રહેલું શિક્ષણ, ખાન-પાન પરિસર સહિત ટોયલેટની પણ ગંદકી સાફ કરતા જોવા મળ્યા.","During the inspection, the clean-up, the education being provided in the university, including the food-and-drink complex, was also found to clean the toothpaste.","During the inspection, he was educating about hygiene in the school, cleaning dirty toilets as well as the kitchen premises.",0.630097833642353,59.0,1
gu-en,ફક્ત ગ્રાહક પાસેથી સિક્યોરિટીના રૂપમાં 4500 રૂપિયા કંપની લે છે જે રિફંડેબલ છે.,"Only the customer takes a $4500 company in the form of security, which is refundable.","The company only takes Rs 4500 as security from the customer, which is refundable.",-0.683387510225483,34.0,1
